Place,City,Country,Continent,Visitors_per_year_millions,Average_Spend_USD,Rating,Historical_Significance,Popular_Season,World_Ranking
Statue of Liberty,New York,India,North America,48.31180806632927,1359.3109829521627,2.40144034632119,True,Spring,153
Colosseum,Beijing,Greece,Europe,11.138288190596926,3171.443586860676,4.489605286713553,False,Spring,130
Taj Mahal,Anaheim,India,Europe,29.01628685492348,3181.3761517122866,1.899861892875593,False,Summer,573
Eiffel Tower,Anaheim,India,Europe,58.91281278591735,1233.1661491101484,4.131941502350873,True,Winter,79
Great Wall of China,Paris,India,Asia,17.17496068296966,3344.9352961033755,4.411302656498524,False,Spring,381
Machu Picchu,Agra,USA,Asia,68.03004499451905,4563.854805853111,2.7860431369055787,False,Spring,236
Great Wall of China,Cusco,Peru,Asia,3.6095934349179126,493.7813016406557,4.124671452650356,True,Spring,508
Great Wall of China,New York,USA,Asia,93.84718437108651,4577.8937932806275,1.03153842106869,False,Spring,147
Niagara Falls,Anaheim,Canada,Asia,48.516884439268125,1470.873982024005,3.0279965571530467,True,Spring,278
Eiffel Tower,New York,Peru,Europe,42.35386604935933,1689.694811928748,4.745198663763221,True,Fall,627
Disneyland,Beijing,India,Asia,34.87245009743045,2787.1155528118497,4.6131245555679055,False,Fall,150
Colosseum,Paris,Canada,South America,33.61142433219754,4635.486474864604,2.1074117975655087,False,Summer,5
Great Wall of China,Beijing,France,Europe,7.705226506009708,911.8036878010267,2.682692360634618,True,Summer,765
Taj Mahal,Agra,France,Europe,22.61486153505005,4157.244298717039,4.178484780510187,True,Summer,786
Niagara Falls,Santorini,France,Europe,90.01248949561676,4386.364117582841,1.0470716819315462,True,Summer,403
Colosseum,Ontario,France,North America,15.427135901456674,1246.9558047957607,1.9349275269654984,True,Spring,208
Machu Picchu,New York,Italy,North America,16.20025199185435,357.05463358434065,1.6836931272808995,False,Spring,796
Niagara Falls,Ontario,Italy,South America,52.929861192534275,3951.723178005946,2.05516226224106,False,Spring,287
Taj Mahal,Paris,USA,Europe,33.99744943790512,966.2031704497302,4.668282562240922,True,Spring,871
Disneyland,Rome,Canada,Europe,72.3479261002837,3297.8094005208613,1.3403129303655832,True,Winter,211
Niagara Falls,New York,USA,Asia,54.085568423684414,1992.2448484754423,2.5996460250001787,True,Summer,216
Niagara Falls,Cusco,Italy,North America,67.25059692304946,1506.4664488966775,3.9052445574238064,False,Summer,347
Machu Picchu,New York,France,Asia,39.049750708059975,4522.727354706514,4.641377618227581,True,Summer,980
Statue of Liberty,Agra,France,Europe,69.37017891851895,4056.7449084333084,1.0768891764220854,True,Spring,472
Santorini,Agra,France,Europe,70.3508603275218,169.03489540269203,1.278414900106342,False,Spring,977
Niagara Falls,Paris,USA,North America,14.247837495022702,3454.397013360738,4.5708969096592975,True,Winter,399
Colosseum,Paris,France,North America,86.32732565644889,4197.409099297983,1.8990620725821965,True,Spring,382
Statue of Liberty,Anaheim,India,Europe,16.852363536030964,3340.894235228639,2.223257352865307,False,Spring,121
Colosseum,Agra,USA,North America,68.24834051697556,1724.1620284617388,2.6049517914740052,True,Spring,512
Statue of Liberty,Paris,Italy,South America,34.702189741094124,3840.150823539023,3.2575654164811993,False,Winter,829
Taj Mahal,New York,Canada,Asia,14.069206730675043,4385.247022831562,4.990117041964614,True,Summer,374
Great Wall of China,New York,Peru,Asia,84.52744709032324,2519.679391000538,2.9339394095990574,True,Summer,360
Taj Mahal,Rome,France,Europe,65.51882457670659,3579.1221206344208,3.1633067112298408,True,Spring,633
Colosseum,Agra,Greece,North America,41.11564882033776,2313.977614331108,1.2438552170750556,True,Spring,19
Great Wall of China,Beijing,Italy,Asia,63.72929174186196,191.6284526786855,1.4069356166301499,True,Spring,121
Colosseum,Agra,Canada,Europe,42.219568359828884,3234.9506319832926,1.5843476769328224,True,Spring,922
Statue of Liberty,Rome,Peru,South America,32.85401973108802,3705.9721780749974,1.4944071500031106,False,Spring,794
Taj Mahal,Agra,France,North America,75.15656926157102,1672.0476777692538,4.335829452621708,False,Spring,498
Great Wall of China,Anaheim,China,Europe,65.67067488113298,570.5575899646151,1.8250951398738442,True,Summer,721
Taj Mahal,Rome,Greece,Asia,59.373212965984735,2013.2452945408772,3.6603778592330363,True,Spring,210
Disneyland,Cusco,Greece,South America,45.81072397562215,2225.6000462313914,1.0858183455491845,False,Fall,280
Santorini,Ontario,Italy,North America,32.36243029269954,1350.256484182943,3.0426646399780615,True,Spring,811
Colosseum,New York,Greece,Asia,10.381073372278257,1928.1115301644204,2.9974529134653363,True,Summer,342
Disneyland,Cusco,China,North America,49.627350447124606,2395.17832837189,3.754147152232344,False,Fall,71
Taj Mahal,Cusco,India,Europe,12.070118179946691,598.7899758469332,2.0814597804645016,False,Spring,643
Niagara Falls,Paris,Peru,Europe,69.41078330223395,2715.7533228322054,1.7409537898189225,False,Spring,364
Disneyland,Ontario,China,Europe,62.407299984292074,1106.80688113017,4.5809491237435624,True,Summer,748
Niagara Falls,New York,China,Europe,19.655228497340712,1281.3625829394277,1.171222625407752,True,Winter,957
Colosseum,Agra,Canada,Europe,16.635442589504756,1420.1372348350687,3.5214960084355873,False,Summer,381
Disneyland,Ontario,China,South America,27.970470330816443,2130.46843355244,3.926004892875753,False,Fall,556
Taj Mahal,Agra,China,North America,58.59660766727815,3607.932641866184,2.1741876161658977,False,Summer,174
Santorini,Cusco,Italy,Europe,6.310525413534508,2138.711004564293,4.770938924937468,True,Summer,48
Disneyland,Paris,USA,North America,39.588789700379486,830.6457226836067,3.4518279990884517,False,Summer,962
Machu Picchu,Beijing,Canada,Europe,97.6667363845569,3934.3401396026725,1.7561702002312534,False,Fall,6
Santorini,Rome,Peru,North America,27.926842045360303,1750.8031890717937,1.7614398593226483,True,Summer,549
Taj Mahal,Rome,Greece,Europe,56.797925362850414,1287.78856823132,1.9134214240961085,False,Summer,674
Louvre Museum,Anaheim,India,North America,8.961932723582173,3911.057017377295,3.0335651606223957,True,Summer,849
Statue of Liberty,Agra,France,Europe,35.31304337633214,4899.7249876092565,4.781891025653052,True,Spring,648
Santorini,Beijing,USA,Europe,82.58945179188123,2458.1913182288595,1.7983359492733286,True,Summer,311
Niagara Falls,Rome,France,North America,14.402447851581838,1967.562087160544,3.8562785410001093,False,Summer,926
Statue of Liberty,Santorini,France,North America,36.533125100912244,2298.1881703203185,2.2238362501943,True,Summer,801
Taj Mahal,Paris,France,Europe,53.27207699202098,4678.04089497434,3.8616397292636613,False,Summer,794
Niagara Falls,New York,India,North America,88.36583445269166,3684.701866074706,2.9872066060546776,True,Summer,791
Santorini,Cusco,Peru,Europe,82.9553732920244,4625.348926107819,2.4331399711564163,False,Summer,318
Disneyland,Cusco,France,Europe,44.60342815451385,3458.7488616488413,1.8813564947312935,True,Fall,378
Machu Picchu,New York,Italy,Europe,6.282357678459863,2472.5847354967227,2.1383251134359202,True,Spring,462
Statue of Liberty,New York,Italy,South America,29.58590048806087,4550.311600705665,4.638292150786448,True,Winter,543
Machu Picchu,Beijing,Canada,Asia,82.34255556600864,2012.8208447216718,2.0373039209484767,True,Spring,104
Disneyland,Cusco,China,North America,36.53367858844081,2793.8341188941254,2.8631104350499457,False,Winter,351
Statue of Liberty,Santorini,Peru,Europe,10.493821847988249,2739.4309396809226,4.571860485345917,False,Summer,594
Statue of Liberty,Rome,Canada,North America,56.09030352246627,4399.571938906382,3.49122744358313,True,Winter,461
Machu Picchu,Rome,China,Europe,4.296432832932789,3408.556255411308,1.8800086178517512,False,Spring,690
Great Wall of China,Cusco,India,South America,29.61140781021338,3556.697311127384,2.6975618245337576,False,Summer,354
Colosseum,Rome,USA,Europe,45.02877545191733,3976.9680985353625,4.9129000190716114,False,Spring,304
Statue of Liberty,Anaheim,Italy,North America,86.43877701146285,1528.4538014206494,3.1242207396474666,False,Spring,381
Louvre Museum,Agra,France,North America,68.83720094137747,2262.6229934675175,4.171966584729285,True,Winter,940
Taj Mahal,Paris,France,Europe,59.49948208304883,1010.1604240190287,3.7783933833728556,False,Spring,182
Niagara Falls,Beijing,Peru,North America,34.83173707897254,712.4804879206253,4.655287802749147,True,Spring,515
Disneyland,Anaheim,Canada,Europe,21.078139042147708,3646.8235110377077,3.5528003439748006,True,Summer,788
Louvre Museum,Anaheim,Canada,Europe,94.69646600984557,4204.04276381477,2.818208621762628,False,Fall,829
Disneyland,Ontario,Italy,South America,17.87930194729312,1638.388224032437,1.2883318578514635,True,Summer,548
Louvre Museum,New York,Canada,Asia,45.04573854407995,2653.240803604264,4.979815828370308,False,Spring,364
Eiffel Tower,Paris,Greece,Asia,96.95776380948284,2569.134195103318,3.9192956123244684,True,Spring,236
Machu Picchu,Rome,France,North America,30.632848466305926,2880.547511694946,1.0396206995637196,True,Spring,687
Disneyland,Cusco,India,Asia,9.719422560625631,3309.72466330223,4.148299273919362,True,Fall,314
Statue of Liberty,Ontario,USA,North America,84.40609673366686,1293.3021334804978,1.730982918493984,False,Fall,947
Statue of Liberty,New York,USA,Asia,62.030926694231916,373.5132670115481,3.1676141315381727,True,Spring,419
Taj Mahal,Anaheim,France,Asia,91.69656768175662,1823.7955753959482,3.516944390845174,True,Summer,498
Taj Mahal,Cusco,Peru,Europe,10.74917813784422,3670.1787575389735,4.726249330946711,True,Spring,836
Eiffel Tower,Santorini,USA,North America,37.1203169018307,2982.9503468794633,3.057622045061118,False,Winter,677
Disneyland,Santorini,USA,Europe,3.3788873729116182,3116.8480385926173,4.976478589908461,True,Winter,270
Santorini,Ontario,Italy,Asia,30.067258362264713,2803.9156419196306,2.066945121580958,True,Fall,194
Great Wall of China,Beijing,India,Europe,66.86244964238655,4571.562556525919,3.4438335855778677,True,Winter,420
Colosseum,Cusco,Greece,Asia,18.484410488938238,2765.4245240295654,1.2149597272050907,False,Summer,511
Eiffel Tower,Beijing,Canada,North America,69.81775968961173,3664.8626428425523,1.6343684782845922,True,Spring,927
Disneyland,Ontario,India,Europe,60.95560128192632,2197.0547995785632,3.521849096794469,True,Summer,400
Louvre Museum,New York,Peru,North America,33.99745077836024,4744.616197986285,3.9325111162765887,False,Fall,555
Louvre Museum,Rome,China,South America,55.73415440440358,2243.3672796212877,1.8496192952134738,False,Winter,668
Louvre Museum,Cusco,France,North America,46.23205939256101,2760.700100034498,1.1416528892565254,True,Spring,860
Statue of Liberty,Cusco,France,Asia,68.68268358731362,1801.490654332559,2.7926495537295115,False,Spring,524
Disneyland,Beijing,Italy,Europe,91.13187084443281,1072.9824058563454,1.4651097779955928,True,Summer,134
Santorini,New York,USA,Asia,70.70020193743436,3775.9861489647947,4.77146396782353,True,Spring,287
Eiffel Tower,Santorini,USA,South America,49.225939212036,812.4282788161273,4.112971456917237,False,Summer,877
Santorini,Anaheim,USA,Europe,20.821757020610345,867.7069185035338,3.311189800422704,False,Spring,457
Disneyland,Agra,Italy,Europe,85.13609670959335,1196.6531801124156,1.2947471744277599,True,Spring,137
Eiffel Tower,Ontario,Italy,Europe,85.90420098414603,4825.096216923088,4.8926126378990435,True,Summer,955
Santorini,Rome,Peru,Europe,44.868197715943644,3853.1031636114076,1.5761618471793093,True,Fall,880
Santorini,Agra,China,Europe,78.98516459884182,2417.8043507492494,2.1895145362351767,True,Spring,617
Louvre Museum,Paris,France,Asia,90.13590166163746,1895.535849309756,2.861659443304922,True,Summer,426
Great Wall of China,Cusco,Canada,South America,50.14671406430008,233.4553005412567,3.5910904283688465,False,Fall,485
Taj Mahal,New York,India,Asia,63.30910624996599,1530.4618718184374,1.1635001145351653,True,Summer,89
Niagara Falls,Santorini,Italy,Europe,28.65059413836611,2111.3453447053475,4.95168920912181,False,Winter,169
Statue of Liberty,New York,Greece,North America,90.13220422312395,3373.7542660159056,1.844603411387196,False,Winter,41
Great Wall of China,Cusco,France,North America,34.730405566857684,2158.734214319836,1.25868548742219,True,Spring,193
Great Wall of China,Paris,Greece,South America,68.77446339729975,1762.9059252823995,4.678810007048575,False,Spring,387
Machu Picchu,Paris,China,North America,79.5066598414472,2667.3668960953046,3.7273807033697803,False,Spring,74
Santorini,New York,Canada,Asia,65.67447049654973,1104.4586068227545,1.1145602194377635,False,Spring,808
Louvre Museum,Beijing,USA,Asia,57.44347852481852,3946.145747146815,2.303842111165847,True,Summer,932
Santorini,Agra,Greece,Europe,71.02013201092122,2858.564354132455,3.1806101618397102,False,Fall,150
Statue of Liberty,Paris,Canada,Europe,76.3624520753013,1608.6335819405601,4.862500329304666,True,Summer,480
Taj Mahal,Ontario,France,North America,17.458225633258262,250.54382204279003,4.705797623031367,False,Spring,381
Disneyland,New York,USA,Asia,30.600306347415433,429.85279372726194,2.114191944046866,False,Fall,534
Great Wall of China,Ontario,Peru,North America,91.19304787664046,814.1610824006211,4.432174419339541,True,Fall,345
Great Wall of China,Ontario,USA,Europe,74.46691761407902,3541.239845064572,4.819339698931753,False,Fall,767
Disneyland,Cusco,France,Europe,47.19524100004894,741.7829627506997,4.554023683284952,True,Spring,274
Niagara Falls,Rome,France,Europe,75.80875987155066,2600.168171511449,3.5226862593965285,False,Spring,132
Colosseum,Ontario,China,Europe,46.397684141939955,3804.883921706677,1.840294961128131,False,Spring,38
Louvre Museum,Santorini,France,Europe,76.49002891754301,4913.632937435573,4.135444703903696,True,Fall,572
Machu Picchu,Rome,Greece,North America,56.072769717135365,2432.4457322929734,1.2837435185287673,False,Spring,200
Disneyland,Paris,France,North America,42.911498952435316,2976.3685157007435,1.8315020494600414,False,Winter,519
Statue of Liberty,Anaheim,Peru,Europe,4.431529618836218,3308.779082445026,1.2118236514630762,True,Winter,669
Taj Mahal,Rome,Italy,North America,68.22659061348797,1469.493002518655,1.2511383246521732,False,Spring,602
Statue of Liberty,Santorini,India,Europe,88.73694268203815,2233.1216363111703,3.0704519178328256,False,Summer,333
Colosseum,Agra,USA,Europe,40.16612682176901,2514.5064506547787,2.0260995364494883,False,Summer,66
Colosseum,Paris,France,Asia,14.016145488406323,2445.133401086034,3.2696964706022364,False,Spring,204
Niagara Falls,Paris,Greece,Europe,87.16526799605214,736.7487663124161,3.692200799350494,True,Summer,66
Niagara Falls,Anaheim,USA,Europe,35.32732134147585,1259.479036484283,4.4468300784446075,True,Spring,463
Louvre Museum,Rome,France,Europe,54.83878907843592,185.49694998583948,2.3685142438035363,True,Fall,730
Eiffel Tower,Rome,France,Europe,67.48013554650787,205.01482086105835,3.4771037349350933,True,Fall,586
Disneyland,Beijing,Peru,Europe,63.98520347215492,4690.733876552488,1.0597151428515228,True,Winter,614
Colosseum,Beijing,India,Europe,76.39872152870001,3252.576894479677,4.667324800784546,True,Spring,518
Statue of Liberty,Paris,Italy,North America,52.94821614012816,2097.940104298429,2.824936380142781,True,Spring,384
Machu Picchu,Agra,USA,North America,47.19036505394587,4815.929014634735,3.025578795617344,False,Spring,655
Statue of Liberty,Ontario,USA,Europe,15.18904578104854,1817.2812004637635,3.8914072597253377,True,Spring,882
Statue of Liberty,Rome,India,South America,30.643765927606953,4934.994026840946,4.343623380109854,False,Fall,598
Niagara Falls,New York,France,North America,59.99293564661444,673.3525760470939,2.2721576572759927,True,Spring,598
Eiffel Tower,Cusco,France,Europe,20.305918049675064,4639.252951553341,4.82370293273838,False,Summer,348
Niagara Falls,Paris,Peru,Asia,54.345589613741545,658.5428941066618,2.2968128414080766,False,Summer,187
Great Wall of China,Agra,Peru,Europe,56.35212495776666,3042.7999734534665,1.6546410733315042,True,Summer,447
Great Wall of China,Paris,USA,Europe,69.22914396083935,1960.7642323917935,2.4747848025541574,False,Fall,909
Great Wall of China,Paris,China,Europe,29.01578019904713,4460.215354551035,2.3277025537538583,True,Spring,848
Colosseum,Ontario,France,North America,90.86787739097198,2284.4542870386585,1.78191612897532,False,Summer,778
Louvre Museum,Agra,France,Europe,27.431515190557487,1930.367949244951,4.217984398614495,True,Spring,430
Taj Mahal,Cusco,France,North America,61.40767551576491,610.2174804197796,4.970636415928327,True,Spring,148
Colosseum,Ontario,France,North America,98.93734407961324,2978.759676712725,3.091148659122532,False,Summer,264
Machu Picchu,Paris,France,Europe,88.11906610016334,2816.5218170832013,2.250877752532061,True,Spring,201
Disneyland,Ontario,Italy,Europe,69.08158050273465,3870.3801743487525,4.242169478610327,False,Summer,825
Machu Picchu,Cusco,Italy,North America,49.528950399366735,2908.3636876510523,2.402824939969015,True,Spring,109
Taj Mahal,Santorini,Peru,North America,38.20021266217723,2721.7903031762485,2.431425475474459,False,Spring,713
Niagara Falls,Paris,Greece,North America,45.46494723877205,2123.6092308790185,2.5413126198008773,False,Summer,601
Santorini,Beijing,Greece,Europe,55.2776952193072,1404.3113846764102,2.1424725175784283,False,Summer,987
Taj Mahal,Santorini,Italy,North America,37.212997838671555,670.2025089681094,4.384239903757376,True,Fall,923
Machu Picchu,Paris,USA,North America,23.80166074677975,2200.3505027235906,1.5801310716600008,False,Summer,821
Machu Picchu,Cusco,France,Asia,86.94597242922927,4842.06585675117,3.325545521636225,True,Spring,40
Eiffel Tower,New York,France,Asia,76.07978926485059,4296.619628755606,2.6434616464274967,False,Summer,663
Machu Picchu,Santorini,China,North America,49.62855900579922,3745.56582925056,4.783081397677272,True,Spring,821
Great Wall of China,Rome,France,South America,96.52318195542692,4697.1575195773385,1.4609969164476069,True,Winter,242
Statue of Liberty,Paris,France,Europe,44.503652333313724,4843.749187940863,3.555847373015892,True,Summer,458
Great Wall of China,New York,Greece,South America,93.28249700839817,4831.529596090986,3.8733543433656137,False,Winter,568
Colosseum,Cusco,USA,North America,58.6668455320125,1798.086595317748,2.697925962793256,True,Summer,840
Taj Mahal,Rome,Canada,Europe,23.565947419815796,2749.3880461075914,3.835255617212064,True,Summer,408
Niagara Falls,Agra,Peru,Europe,3.134076858529729,1305.6148436836847,3.830995637995749,False,Summer,561
Machu Picchu,Ontario,France,Europe,13.316232278383604,193.81197697658513,4.532071878456993,False,Spring,543
Great Wall of China,Agra,USA,Europe,23.175040172772366,4079.4172899177834,2.851527303023849,True,Winter,738
Louvre Museum,Paris,Peru,Europe,32.2293462300034,2046.7079296418435,1.745202437384144,True,Spring,960
Taj Mahal,Cusco,Canada,Europe,74.86708008238337,4317.532509069113,3.9111794525343626,False,Spring,114
Taj Mahal,Santorini,Greece,Asia,95.05112323581176,2502.172129860508,1.5207271708805927,False,Spring,756
Eiffel Tower,Santorini,France,Europe,45.308808873768946,1573.2219176151114,4.2091344370703485,False,Fall,764
Statue of Liberty,Agra,USA,Asia,97.52391785911706,4498.212217121727,3.299125686960868,True,Summer,836
Santorini,Cusco,USA,North America,56.30644867429422,986.5305446494025,1.2632650645155659,False,Winter,116
Eiffel Tower,Rome,USA,Europe,83.89068121386548,2971.470472234472,1.0761698382450389,False,Spring,114
Eiffel Tower,Beijing,Italy,Europe,22.043117139414978,4934.695441430049,1.2296663532713983,True,Fall,613
Santorini,Ontario,India,North America,10.096864925646242,3228.5184248182295,3.9963513269410447,True,Summer,567
Colosseum,Agra,China,Asia,77.29405464531658,2341.752413242477,3.698884730445962,False,Summer,947
Great Wall of China,Cusco,China,Europe,94.87642544629003,740.8690588329995,3.8621428324066835,False,Summer,560
Colosseum,Santorini,France,North America,19.206171184931637,2734.6814814855693,3.6047694010543605,False,Winter,865
Eiffel Tower,New York,Greece,Asia,89.1066258496606,4821.763860208081,3.49688681441278,True,Spring,64
Statue of Liberty,Ontario,USA,Europe,52.95876990285491,4107.006357940863,2.9146707673753833,False,Fall,789
Taj Mahal,Beijing,India,Europe,39.21329007839587,1352.369946669904,2.9790909305212394,False,Spring,62
Niagara Falls,Ontario,USA,Europe,29.07572301442147,1732.9368515506994,1.3270083520303424,False,Fall,286
Disneyland,Anaheim,India,Europe,32.24976606073288,3004.877103296758,4.3114695567729875,True,Winter,715
Taj Mahal,Paris,Peru,North America,90.9470490969325,3472.9110809356644,2.678783600991496,True,Summer,862
Taj Mahal,New York,Greece,Asia,86.80662312601801,56.46958236525598,4.798763091349747,True,Winter,517
Great Wall of China,Rome,China,North America,30.253911822445282,2981.266050623513,2.180088079040141,False,Summer,810
Machu Picchu,Santorini,Italy,Europe,95.2898211853781,1288.8076338043793,1.5756755039689283,False,Fall,19
Machu Picchu,Santorini,France,Asia,64.45192858102816,4729.11622160937,2.5010636425476553,False,Spring,989
Statue of Liberty,Santorini,France,Europe,62.38032268447237,94.56020078751988,3.158002403610568,False,Summer,479
Taj Mahal,Ontario,Peru,North America,97.40706553512713,4529.742629059731,4.039439133762192,False,Summer,813
Santorini,Agra,Italy,Europe,36.163831515739254,1859.690531608351,2.4992766527823065,False,Winter,402
Eiffel Tower,Agra,Italy,North America,61.7810298068082,2328.620348630404,2.652473197146409,False,Spring,257
Disneyland,Beijing,Canada,Europe,66.94484053619378,4875.880352855152,4.2821034993083575,False,Spring,953
Santorini,New York,France,Europe,57.5576268343108,1525.5079893339923,4.953483128468848,True,Summer,761
Santorini,Paris,Italy,Asia,59.34859119897531,1498.6739430522719,2.9724057120157465,False,Winter,29
Louvre Museum,Paris,France,North America,41.27487401003137,2148.9288924419693,4.970874557044805,True,Summer,623
Santorini,Cusco,USA,North America,19.03395918679068,4202.864717214509,4.960022730182613,False,Spring,707
Louvre Museum,Paris,China,Europe,67.98030282226708,3296.944485054699,3.4368968326897527,True,Summer,996
Santorini,Paris,USA,North America,67.02101345262837,321.4003691695399,4.0019466744970575,False,Spring,212
Disneyland,Ontario,India,Europe,5.911753464430809,66.26028486807469,3.1165808657012612,False,Fall,442
Taj Mahal,New York,China,Europe,5.770262038956643,3863.0433318707314,4.848931124073779,False,Winter,656
Great Wall of China,Rome,USA,Europe,36.95257203333718,3619.575980965925,2.77484443584513,True,Spring,403
Colosseum,Santorini,USA,Europe,1.280718114695504,4332.427755838006,2.3560143451554416,False,Fall,210
Santorini,Agra,Peru,Europe,55.56652898406069,3288.751259314057,1.7441451006161746,False,Spring,686
Taj Mahal,Beijing,France,Asia,21.77052788559785,1299.6175036013717,1.2075055214905097,True,Fall,707
Niagara Falls,Anaheim,Peru,Europe,31.43412270213022,1785.6634929405463,2.1213431190735714,False,Summer,943
Machu Picchu,Paris,Greece,North America,12.209031629436195,2973.5960514337416,2.5134813183036595,True,Spring,58
Santorini,Santorini,India,North America,21.25501132665832,880.1468970474788,1.1550084965163476,False,Summer,255
Louvre Museum,Rome,Greece,Europe,36.07840680849536,686.6951659139604,3.882538393754774,True,Winter,68
Machu Picchu,Cusco,Greece,South America,47.36601389582077,4394.565705092348,1.8663620940075125,False,Spring,985
Eiffel Tower,Santorini,USA,North America,4.864343211127192,2692.5670152374473,2.0924409378852533,False,Spring,132
Niagara Falls,Paris,China,Europe,46.86156397490898,60.89226074862066,3.1446703878991555,False,Fall,436
Colosseum,Agra,Greece,Asia,71.1652349781919,1609.2533756518628,4.769286957956805,False,Spring,711
Niagara Falls,Beijing,Greece,Europe,45.212638704276536,884.8685326646091,2.0647433573081995,False,Spring,518
Taj Mahal,Anaheim,Peru,Europe,49.946679475279915,2908.199843733575,3.302990205671649,True,Fall,77
Colosseum,Beijing,China,North America,79.82634608764303,1878.5924871318093,3.359167341804237,True,Spring,394
Niagara Falls,Paris,Italy,North America,82.98041256946593,4701.617040408533,1.81313264493857,True,Summer,993
Louvre Museum,Santorini,France,Asia,7.568698607212424,347.3831621655214,2.4227798748227696,False,Summer,432
Niagara Falls,Beijing,Peru,North America,47.684005961698645,3694.3471758652317,4.885765217016466,True,Winter,580
Machu Picchu,Paris,USA,South America,55.331105135269155,2114.5911251763587,1.7720615244136906,True,Spring,284
Eiffel Tower,Paris,Peru,South America,97.43219410072295,3793.0057266072427,2.321096812217299,False,Spring,985
Colosseum,Rome,Peru,Europe,44.76228972014835,3815.6559805651314,3.4772429725794223,False,Fall,636
Disneyland,Agra,Canada,North America,85.40727711254931,1562.1584164400065,3.8929033084588376,False,Fall,256
Disneyland,Beijing,Italy,North America,44.858694856912166,3915.922898726905,4.051726213818819,True,Fall,142
Statue of Liberty,Beijing,Peru,Asia,56.92054502176996,4620.556529099338,2.601221656405944,True,Summer,75
Niagara Falls,Rome,USA,North America,85.10209889575131,340.77036733481,1.8870931388321495,True,Winter,208
Great Wall of China,Ontario,USA,North America,92.28909571762841,3040.607519881787,2.8332758522771897,False,Fall,444
Louvre Museum,Anaheim,USA,Asia,78.6182898267999,2100.551290875913,4.87832805356801,False,Spring,46
Taj Mahal,Agra,India,Asia,18.277832683640824,2184.3932049858695,2.6520013838876157,True,Summer,473
Taj Mahal,Paris,France,North America,69.65951769676458,2914.4121430979626,3.319246500094631,True,Spring,822
Statue of Liberty,Ontario,China,Asia,71.6295598775603,1151.7353544888947,2.8226763107011936,False,Winter,113
Great Wall of China,Anaheim,USA,North America,96.52303303798513,2651.5643160450804,4.349401678473905,True,Winter,457
Santorini,Paris,USA,Asia,63.60169829902951,1954.445673760419,3.216171785135153,False,Summer,711
Eiffel Tower,Cusco,Peru,Asia,12.922712487482993,2329.7095985700203,1.2999990236482835,True,Winter,24
Colosseum,New York,Peru,Asia,98.38517082001096,4745.529067325151,2.527258854762212,True,Summer,72
Disneyland,Santorini,Canada,North America,30.96207252294427,87.44648085194663,4.867784694837293,False,Spring,638
Colosseum,Cusco,USA,South America,19.741373624418525,1062.2622789330303,2.1669058416653435,True,Spring,507
Statue of Liberty,Rome,China,Europe,16.641853374760352,666.8797628758962,2.367481255100984,False,Spring,312
Santorini,Beijing,USA,North America,78.3618627040525,2908.7988105665086,2.837927948771005,False,Summer,286
Statue of Liberty,Anaheim,Italy,Europe,18.158685255258394,150.72379178196593,2.4572386119533376,True,Summer,561
Disneyland,New York,USA,Europe,91.1329247475314,1224.1685731679602,2.305783744463283,True,Fall,169
Eiffel Tower,Anaheim,Peru,Europe,96.59661295779449,874.4679926688405,1.0818707238050704,False,Summer,502
Louvre Museum,Rome,China,North America,95.49463156867897,552.1927109585627,2.0439903007601115,False,Summer,77
Taj Mahal,Ontario,USA,Europe,62.97573376521607,4676.410523405043,4.8771123828042295,False,Summer,400
Niagara Falls,Agra,France,Europe,51.456895916702564,3221.6605147393575,2.083380749030326,True,Summer,931
Eiffel Tower,New York,Italy,Europe,56.389175056621454,1296.8527756632238,2.2634434406161823,False,Summer,779
Statue of Liberty,Paris,Peru,Europe,23.11084898104142,2672.3515431837363,3.310972694807123,False,Winter,144
Niagara Falls,New York,Italy,South America,64.63161400198493,4772.3863286973,3.094594846067645,True,Winter,39
Eiffel Tower,Santorini,India,Europe,58.183389267159605,2684.502299428381,3.5006306778061607,True,Summer,458
Niagara Falls,Santorini,Italy,North America,96.58788513997764,3268.352025740699,2.0043194171042797,False,Spring,238
Disneyland,Ontario,USA,South America,24.78770039586134,321.06316569293136,2.0200404051099703,False,Summer,807
Disneyland,Beijing,France,Europe,89.53192533353416,2317.045417360855,2.3465695492744287,False,Summer,646
Eiffel Tower,Santorini,Greece,Europe,31.364606802067414,1737.2447579031998,1.8614977566586153,True,Fall,540
Eiffel Tower,Beijing,Peru,Europe,89.82116420719082,3041.970699997262,2.9781717326770156,False,Spring,245
Colosseum,Paris,USA,North America,10.639349259503787,4459.3744390532775,2.7543686942918337,False,Spring,452
Colosseum,Rome,France,Europe,29.960998711076268,1631.4284375568814,2.4320532227083156,False,Summer,520
Machu Picchu,Cusco,Canada,Europe,6.13669603066174,1138.3509688649376,3.050577205794836,False,Spring,39
Santorini,Santorini,USA,Europe,85.49949144280646,1913.296526858496,2.0212370375773157,True,Spring,255
Colosseum,Beijing,USA,South America,20.324475107446936,3718.44149270272,3.2686248305910404,False,Summer,359
Santorini,Anaheim,India,Europe,62.61972223969953,516.502577772251,3.1036952678282423,False,Spring,520
Taj Mahal,Ontario,China,Europe,84.5801378602426,1704.7354408566293,3.085519198603957,True,Spring,395
Statue of Liberty,Agra,India,Europe,62.21058058348846,2523.5576358204303,1.7412539211788869,False,Spring,756
